,Unnamed: 0,Unnamed: 0.1,Position,PC,EPC,Wastage,Variance,Checkers,6,5,4,3,2,1,CG,Description,Matussek,7N+1,EPC - 7N+1,Ace+Deuce,A+D/2+T/4,REPC,ODD C,AdjCG,REPC?,Double0,PREDICTION,High,Medium,Low,Rollish,acedeuce
2649,2649,2649,311127,26.0,36.1,10.1,0.64,8.0,0.0,3.0,1.0,1.0,1.0,2.0,3.3,Medium,,29.0,7.1,3.0,2.75,,0.0,3.3,,False,,False,True,False,False,3.0
2650,2650,2650,5271,26.0,51.3,25.3,0.64,14.0,0.0,0.0,0.0,5.0,2.0,7.0,1.9,Rollish,,50.0,1.3,9.0,9.25,,0.0,1.9,,False,,False,False,False,True,9.0
2651,2651,2651,4380,26.0,57.2,31.2,0.64,15.0,0.0,0.0,0.0,4.0,3.0,8.0,1.7,Rollish,,57.0,0.2,11.0,10.5,,1.0,1.2,,False,,False,False,False,True,11.0
2652,2652,2652,102390,26.0,57.2,31.2,0.64,15.0,0.0,1.0,0.0,2.0,3.0,9.0,1.7,Rollish,,57.0,0.2,12.0,11.0,,1.0,1.2,,False,,False,False,False,True,12.0
2653,2653,2653,10103A0,26.0,57.6,31.6,0.64,15.0,1.0,0.0,1.0,0.0,3.0,10.0,1.7,Rollish,,57.0,0.6,13.0,11.5,,1.0,1.2,,False,,False,False,False,True,13.0
2654,2654,2654,301245,26.0,42.7,16.7,0.65,10.0,0.0,3.0,0.0,1.0,2.0,4.0,2.6,Low,,36.0,6.7,6.0,5.25,,0.0,2.6,,False,,False,False,True,False,6.0
2655,2655,2655,103605,26.0,42.9,16.9,0.65,10.0,0.0,1.0,0.0,3.0,6.0,0.0,2.6,Low,,36.0,6.9,6.0,3.75,,0.0,2.6,,False,,False,False,True,False,6.0
2656,2656,2656,114054,26.0,45.2,19.2,0.65,11.0,0.0,1.0,1.0,4.0,0.0,5.0,2.4,Low,,43.0,2.2,5.0,6.0,,1.0,1.9,,False,,False,False,True,False,5.0
2657,2657,2657,300354,26.0,46.5,20.5,0.65,11.0,0.0,3.0,0.0,0.0,3.0,5.0,2.4,Low,,43.0,3.5,8.0,6.5,,1.0,1.9,,False,,False,False,True,False,8.0
2658,2658,2658,1030164,26.0,45.7,19.7,0.65,11.0,1.0,0.0,3.0,0.0,1.0,6.0,2.4,Low,,43.0,2.7,7.0,6.5,,1.0,1.9,,False,,False,False,True,False,7.0
2659,2659,2659,1020363,26.0,48.8,22.8,0.65,12.0,1.0,0.0,2.0,0.0,3.0,6.0,2.2,Low,,43.0,5.8,9.0,7.5,,0.0,2.2,,False,,False,False,True,False,9.0
2660,2660,2660,1212009,26.0,32.9,6.9,0.65,6.0,1.0,2.0,1.0,2.0,0.0,0.0,4.3,Medium,,22.0,10.9,0.0,0.5,,0.0,4.3,,True,High,False,True,False,False,0.0
2661,2661,2661,1310019,26.0,33.2,7.2,0.65,6.0,1.0,3.0,1.0,0.0,0.0,1.0,4.3,Medium,,22.0,11.2,1.0,1.0,,0.0,4.3,,False,,False,True,False,False,1.0
2662,2662,2662,2201019,26.0,33.1,7.1,0.65,6.0,2.0,2.0,0.0,1.0,0.0,1.0,4.3,Medium,,22.0,11.1,1.0,1.25,,0.0,4.3,,False,,False,True,False,False,1.0
2663,2663,2663,2022009,26.0,33.3,7.3,0.65,6.0,2.0,0.0,2.0,2.0,0.0,0.0,4.3,Medium,,22.0,11.3,0.0,0.5,,0.0,4.3,,True,Medium,False,True,False,False,0.0
2664,2664,2664,2200209,26.0,33.7,7.7,0.65,6.0,2.0,2.0,0.0,0.0,2.0,0.0,4.3,Medium,,22.0,11.7,2.0,1.0,,0.0,4.3,,False,,False,True,False,False,2.0
2665,2665,2665,401118,26.0,35.6,9.6,0.65,7.0,0.0,4.0,0.0,1.0,1.0,1.0,3.7,Medium,,29.0,6.6,2.0,1.75,,1.0,3.2,,False,,False,True,False,False,2.0
2666,2666,2666,410028,26.0,35.9,9.9,0.65,7.0,0.0,4.0,1.0,0.0,0.0,2.0,3.7,Medium,,29.0,6.9,2.0,2.0,,1.0,3.2,,False,,False,True,False,False,2.0
2667,2667,2667,1203018,26.0,35.1,9.1,0.65,7.0,1.0,2.0,0.0,3.0,0.0,1.0,3.7,Medium,,29.0,6.1,1.0,1.75,,1.0,3.2,,False,,False,True,False,False,1.0
2668,2668,2668,2004108,26.0,36.1,10.1,0.65,7.0,2.0,0.0,0.0,4.0,1.0,0.0,3.7,Medium,,29.0,7.1,1.0,1.5,,1.0,3.2,,False,,False,True,False,False,1.0
2669,2669,2669,213117,26.0,35.5,9.5,0.65,8.0,0.0,2.0,1.0,3.0,1.0,1.0,3.3,Medium,,29.0,6.5,2.0,2.25,,0.0,3.3,,False,,False,True,False,False,2.0
2670,2670,2670,141027,26.0,36.8,10.8,0.65,8.0,0.0,1.0,4.0,1.0,0.0,2.0,3.3,Medium,,29.0,7.8,2.0,2.25,,0.0,3.3,,False,,False,True,False,False,2.0
2671,2671,2671,105225,26.0,40.5,14.5,0.65,10.0,0.0,1.0,0.0,5.0,2.0,2.0,2.6,Medium,,36.0,4.5,4.0,4.25,,0.0,2.6,,False,,False,True,False,False,4.0
2672,2672,2672,221055,26.0,42.4,16.4,0.65,10.0,0.0,2.0,2.0,1.0,0.0,5.0,2.6,Medium,,36.0,6.4,5.0,5.25,,0.0,2.6,,False,,False,True,False,False,5.0
2673,2673,2673,6162,26.0,51.3,25.3,0.65,13.0,0.0,0.0,0.0,6.0,1.0,6.0,2.0,Rollish,,50.0,1.3,7.0,8.0,,1.0,1.5,,False,,False,False,False,True,7.0
2674,2674,2674,12480,26.0,57.0,31.0,0.65,15.0,0.0,0.0,1.0,2.0,4.0,8.0,1.7,Rollish,,57.0,0.0,12.0,10.5,,1.0,1.2,,False,,False,False,False,True,12.0
2675,2675,2675,3570,26.0,57.0,31.0,0.65,15.0,0.0,0.0,0.0,3.0,5.0,7.0,1.7,Rollish,,57.0,0.0,12.0,10.25,,1.0,1.2,,False,,False,False,False,True,12.0
2676,2676,2676,100770,26.0,57.1,31.1,0.65,15.0,0.0,1.0,0.0,0.0,7.0,7.0,1.7,Rollish,,57.0,0.1,14.0,10.5,,1.0,1.2,,False,,False,False,False,True,14.0
2677,2677,2677,1950,26.0,57.1,31.1,0.65,15.0,0.0,0.0,0.0,1.0,9.0,5.0,1.7,Rollish,,57.0,0.1,14.0,9.75,,1.0,1.2,,False,,False,False,False,True,14.0
2678,2678,2678,20580,26.0,57.4,31.4,0.65,15.0,0.0,0.0,2.0,0.0,5.0,8.0,1.7,Rollish,,57.0,0.4,13.0,10.5,,1.0,1.2,,False,,False,False,False,True,13.0
2679,2679,2679,1000680,26.0,57.0,31.0,0.65,15.0,1.0,0.0,0.0,0.0,6.0,8.0,1.7,Rollish,,57.0,0.0,14.0,11.0,,1.0,1.2,,False,,False,False,False,True,14.0
2680,2680,2680,300435,26.0,43.4,17.4,0.66,10.0,0.0,3.0,0.0,0.0,4.0,3.0,2.6,Low,,36.0,7.4,7.0,5.0,,0.0,2.6,,False,,False,False,True,False,7.0
2681,2681,2681,110733,26.0,47.1,21.1,0.66,12.0,0.0,1.0,1.0,0.0,7.0,3.0,2.2,Low,,43.0,4.1,10.0,6.5,,0.0,2.2,,False,,False,False,True,False,10.0
2682,2682,2682,0001A31,26.0,51.7,25.7,0.66,14.0,0.0,0.0,0.0,1.0,10.0,3.0,1.9,Low,,50.0,1.7,13.0,8.25,,0.0,1.9,,False,,False,False,True,False,13.0
2683,2683,2683,1301109,26.0,33.1,7.1,0.66,6.0,1.0,3.0,0.0,1.0,1.0,0.0,4.3,Medium,,22.0,11.1,1.0,0.75,,0.0,4.3,,False,,False,True,False,False,1.0
2684,2684,2684,2103009,26.0,33.7,7.7,0.66,6.0,2.0,1.0,0.0,3.0,0.0,0.0,4.3,Medium,,22.0,11.7,0.0,0.75,,0.0,4.3,,True,Medium,False,True,False,False,0.0
2685,2685,2685,230208,26.0,34.9,8.9,0.66,7.0,0.0,2.0,3.0,0.0,2.0,0.0,3.7,Medium,,29.0,5.9,2.0,1.0,,1.0,3.2,,False,,False,True,False,False,2.0
2686,2686,2686,303108,26.0,35.2,9.2,0.66,7.0,0.0,3.0,0.0,3.0,1.0,0.0,3.7,Medium,,29.0,6.2,1.0,1.25,,1.0,3.2,,False,,False,True,False,False,1.0
2687,2687,2687,132117,26.0,35.2,9.2,0.66,8.0,0.0,1.0,3.0,2.0,1.0,1.0,3.3,Medium,,29.0,6.2,2.0,2.0,,0.0,3.3,,False,,False,True,False,False,2.0
2688,2688,2688,124017,26.0,36.8,10.8,0.66,8.0,0.0,1.0,2.0,4.0,0.0,1.0,3.3,Medium,,29.0,7.8,1.0,2.0,,0.0,3.3,,False,,False,True,False,False,1.0
2689,2689,2689,2111109,26.0,32.6,6.6,0.67,6.0,2.0,1.0,1.0,1.0,1.0,0.0,4.3,High,,22.0,10.6,1.0,0.75,,0.0,4.3,,False,,True,False,False,False,1.0
2690,2690,2690,102471,26.0,52.2,26.2,0.67,14.0,0.0,1.0,0.0,2.0,4.0,7.0,1.9,Low,,50.0,2.2,11.0,9.5,,0.0,1.9,,False,,False,False,True,False,11.0
2691,2691,2691,400010A,26.0,33.5,7.5,0.67,5.0,4.0,0.0,0.0,0.0,1.0,0.0,5.2,Medium,,22.0,11.5,1.0,0.5,,1.0,4.7,,False,,False,True,False,False,1.0
2692,2692,2692,1220109,26.0,32.8,6.8,0.67,6.0,1.0,2.0,2.0,0.0,1.0,0.0,4.3,Medium,,22.0,10.8,1.0,0.5,,0.0,4.3,,False,,False,True,False,False,1.0
2693,2693,2693,2120019,26.0,33.0,7.0,0.67,6.0,2.0,1.0,2.0,0.0,0.0,1.0,4.3,Medium,,22.0,11.0,1.0,1.0,,0.0,4.3,,False,,False,True,False,False,1.0
2694,2694,2694,1032108,26.0,34.4,8.4,0.67,7.0,1.0,0.0,3.0,2.0,1.0,0.0,3.7,Medium,,29.0,5.4,1.0,1.0,,1.0,3.2,,False,,False,True,False,False,1.0
2695,2695,2695,23415,26.0,40.2,14.2,0.67,10.0,0.0,0.0,2.0,3.0,4.0,1.0,2.6,Medium,,36.0,4.2,5.0,3.75,,0.0,2.6,,False,,False,True,False,False,5.0
2696,2696,2696,22605,26.0,42.5,16.5,0.67,10.0,0.0,0.0,2.0,2.0,6.0,0.0,2.6,Medium,,36.0,6.5,6.0,3.5,,0.0,2.6,,False,,False,True,False,False,6.0
2697,2697,2697,2030109,26.0,33.3,7.3,0.68,6.0,2.0,0.0,3.0,0.0,1.0,0.0,4.3,High,,22.0,11.3,1.0,0.5,,0.0,4.3,,False,,True,False,False,False,1.0
2698,2698,2698,201453,26.0,47.4,21.4,0.68,12.0,0.0,2.0,0.0,1.0,4.0,5.0,2.2,Low,,43.0,4.4,9.0,7.25,,0.0,2.2,,False,,False,False,True,False,9.0
2699,2699,2699,42207,26.0,36.6,10.6,0.68,8.0,0.0,0.0,4.0,2.0,2.0,0.0,3.3,Medium,,29.0,7.6,2.0,1.5,,0.0,3.3,,False,,False,True,False,False,2.0
2700,2700,2700,140217,26.0,36.7,10.7,0.68,8.0,0.0,1.0,4.0,0.0,2.0,1.0,3.3,Medium,,29.0,7.7,3.0,2.0,,0.0,3.3,,False,,False,True,False,False,3.0
2701,2701,2701,43017,26.0,36.8,10.8,0.68,8.0,0.0,0.0,4.0,3.0,0.0,1.0,3.3,Medium,,29.0,7.8,1.0,1.75,,0.0,3.3,,False,,False,True,False,False,1.0
2702,2702,2702,120615,26.0,42.3,16.3,0.68,10.0,0.0,1.0,2.0,0.0,6.0,1.0,2.6,Medium,,36.0,6.3,7.0,4.0,,0.0,2.6,,False,,False,True,False,False,7.0
2703,2703,2703,1131009,26.0,32.8,6.8,0.69,6.0,1.0,1.0,3.0,1.0,0.0,0.0,4.3,High,,22.0,10.8,0.0,0.25,,0.0,4.3,,True,High,True,False,False,False,0.0
2704,2704,2704,4623,26.0,45.3,19.3,0.69,12.0,0.0,0.0,0.0,4.0,6.0,2.0,2.2,Low,,43.0,2.3,8.0,6.0,,0.0,2.2,,False,,False,False,True,False,8.0
2705,2705,2705,210606,26.0,40.7,14.7,0.69,9.0,0.0,2.0,1.0,0.0,6.0,0.0,2.9,Medium,,36.0,4.7,6.0,3.0,,1.0,2.4,,False,,False,True,False,False,6.0
2706,2706,2706,104415,26.0,41.0,15.0,0.69,10.0,0.0,1.0,0.0,4.0,4.0,1.0,2.6,Medium,,36.0,5.0,5.0,4.0,,0.0,2.6,,False,,False,True,False,False,5.0
2707,2707,2707,3000084,26.0,49.8,23.8,0.7,11.0,3.0,0.0,0.0,0.0,0.0,8.0,2.4,Low,,43.0,6.8,8.0,8.0,,1.0,1.9,,False,,False,False,True,False,8.0
2708,2708,2708,200643,26.0,48.4,22.4,0.7,12.0,0.0,2.0,0.0,0.0,6.0,4.0,2.2,Low,,43.0,5.4,10.0,7.0,,0.0,2.2,,False,,False,False,True,False,10.0
2709,2709,2709,1004163,26.0,48.5,22.5,0.7,12.0,1.0,0.0,0.0,4.0,1.0,6.0,2.2,Low,,43.0,5.5,7.0,7.5,,0.0,2.2,,False,,False,False,True,False,7.0
2710,2710,2710,103281,26.0,52.8,26.8,0.7,14.0,0.0,1.0,0.0,3.0,2.0,8.0,1.9,Low,,50.0,2.8,10.0,9.75,,0.0,1.9,,False,,False,False,True,False,10.0
2711,2711,2711,141108,26.0,34.6,8.6,0.7,7.0,0.0,1.0,4.0,1.0,1.0,0.0,3.7,Medium,,29.0,5.6,1.0,0.75,,1.0,3.2,,False,,False,True,False,False,1.0
2712,2712,2712,133008,26.0,34.8,8.8,0.7,7.0,0.0,1.0,3.0,3.0,0.0,0.0,3.7,Medium,,29.0,5.8,0.0,0.75,,1.0,3.2,,True,Medium,False,True,False,False,0.0
2713,2713,2713,400308,26.0,36.9,10.9,0.7,7.0,0.0,4.0,0.0,0.0,3.0,0.0,3.7,Medium,,29.0,7.9,3.0,1.5,,1.0,3.2,,False,,False,True,False,False,3.0
2714,2714,2714,1040208,26.0,35.2,9.2,0.7,7.0,1.0,0.0,4.0,0.0,2.0,0.0,3.7,Medium,,29.0,6.2,2.0,1.0,,1.0,3.2,,False,,False,True,False,False,2.0
2715,2715,2715,1024008,26.0,35.4,9.4,0.7,7.0,1.0,0.0,2.0,4.0,0.0,0.0,3.7,Medium,,29.0,6.4,0.0,1.0,,1.0,3.2,,True,Medium,False,True,False,False,0.0
2716,2716,2716,400227,26.0,38.5,12.5,0.7,8.0,0.0,4.0,0.0,0.0,2.0,2.0,3.3,Medium,,29.0,9.5,4.0,3.0,,0.0,3.3,,False,,False,True,False,False,4.0
2717,2717,2717,14505,26.0,42.5,16.5,0.7,10.0,0.0,0.0,1.0,4.0,5.0,0.0,2.6,Medium,,36.0,6.5,5.0,3.5,,0.0,2.6,,False,,False,True,False,False,5.0
2718,2718,2718,40506,26.0,40.5,14.5,0.71,9.0,0.0,0.0,4.0,0.0,5.0,0.0,2.9,Medium,,36.0,4.5,5.0,2.5,,1.0,2.4,,False,,False,True,False,False,5.0
2719,2719,2719,40425,26.0,41.9,15.9,0.71,10.0,0.0,0.0,4.0,0.0,4.0,2.0,2.6,Medium,,36.0,5.9,6.0,4.0,,0.0,2.6,,False,,False,True,False,False,6.0
2720,2720,2720,20002A1,26.0,56.8,30.8,0.71,14.0,2.0,0.0,0.0,0.0,2.0,10.0,1.9,Rollish,,50.0,6.8,12.0,11.0,,0.0,1.9,,False,,False,False,False,True,12.0
2721,2721,2721,310100A,26.0,32.2,6.2,0.72,5.0,3.0,1.0,0.0,1.0,0.0,0.0,5.2,High,,22.0,10.2,0.0,0.25,,1.0,4.7,,True,High,True,False,False,False,0.0
2722,2722,2722,2000382,26.0,53.8,27.8,0.72,13.0,2.0,0.0,0.0,0.0,3.0,8.0,2.0,Low,,50.0,3.8,11.0,9.5,,1.0,1.5,,False,,False,False,True,False,11.0
2723,2723,2723,1105008,26.0,36.1,10.1,0.72,7.0,1.0,1.0,0.0,5.0,0.0,0.0,3.7,Medium,,29.0,7.1,0.0,1.25,,1.0,3.2,,True,Medium,False,True,False,False,0.0
2724,2724,2724,34107,26.0,37.1,11.1,0.72,8.0,0.0,0.0,3.0,4.0,1.0,0.0,3.3,Medium,,29.0,8.1,1.0,1.5,,0.0,3.3,,False,,False,True,False,False,1.0
2725,2725,2725,15315,26.0,40.5,14.5,0.72,10.0,0.0,0.0,1.0,5.0,3.0,1.0,2.6,Medium,,36.0,4.5,4.0,3.75,,0.0,2.6,,False,,False,True,False,False,4.0
2726,2726,2726,2020065,26.0,44.9,18.9,0.72,10.0,2.0,0.0,2.0,0.0,0.0,6.0,2.6,Medium,,36.0,8.9,6.0,6.0,,0.0,2.6,,False,,False,True,False,False,6.0
2727,2727,2727,302000A,26.0,32.5,6.5,0.73,5.0,3.0,0.0,2.0,0.0,0.0,0.0,5.2,High,,22.0,10.5,0.0,0.0,,1.0,4.7,,True,High,True,False,False,False,0.0
2728,2728,2728,30543,26.0,47.4,21.4,0.73,12.0,0.0,0.0,3.0,0.0,5.0,4.0,2.2,Low,,43.0,4.4,9.0,6.5,,0.0,2.2,,False,,False,False,True,False,9.0
2729,2729,2729,1002381,26.0,54.5,28.5,0.73,14.0,1.0,0.0,0.0,2.0,3.0,8.0,1.9,Low,,50.0,4.5,11.0,10.0,,0.0,1.9,,False,,False,False,True,False,11.0
2730,2730,2730,25035,26.0,42.4,16.4,0.73,10.0,0.0,0.0,2.0,5.0,0.0,3.0,2.6,Medium,,36.0,6.4,3.0,4.25,,0.0,2.6,,False,,False,True,False,False,3.0
2731,2731,2731,221000A,26.0,31.9,5.9,0.74,5.0,2.0,2.0,1.0,0.0,0.0,0.0,5.2,High,,22.0,9.9,0.0,0.0,,1.0,4.7,,True,High,True,False,False,False,0.0
2732,2732,2732,321009,26.0,33.2,7.2,0.74,6.0,0.0,3.0,2.0,1.0,0.0,0.0,4.3,High,,22.0,11.2,0.0,0.25,,0.0,4.3,,True,High,True,False,False,False,0.0
2733,2733,2733,1100391,26.0,55.6,29.6,0.74,14.0,1.0,1.0,0.0,0.0,3.0,9.0,1.9,Low,,50.0,5.6,12.0,10.5,,0.0,1.9,,False,,False,False,True,False,12.0
2734,2734,2734,303027,26.0,38.5,12.5,0.74,8.0,0.0,3.0,0.0,3.0,0.0,2.0,3.3,Medium,,29.0,9.5,2.0,2.75,,0.0,3.3,,False,,False,True,False,False,2.0
2735,2735,2735,240009,26.0,33.8,7.8,0.75,6.0,0.0,2.0,4.0,0.0,0.0,0.0,4.3,High,,22.0,11.8,0.0,0.0,,0.0,4.3,,True,High,True,False,False,False,0.0
2736,2736,2736,1010481,26.0,54.9,28.9,0.75,14.0,1.0,0.0,1.0,0.0,4.0,8.0,1.9,Low,,50.0,4.9,12.0,10.0,,0.0,1.9,,False,,False,False,True,False,12.0
2737,2737,2737,402009,26.0,34.3,8.3,0.76,6.0,0.0,4.0,0.0,2.0,0.0,0.0,4.3,High,,22.0,12.3,0.0,0.5,,0.0,4.3,,True,High,True,False,False,False,0.0
2738,2738,2738,130173,26.0,48.8,22.8,0.76,12.0,0.0,1.0,3.0,0.0,1.0,7.0,2.2,Low,,43.0,5.8,8.0,7.5,,0.0,2.2,,False,,False,False,True,False,8.0
2739,2739,2739,1001571,26.0,54.3,28.3,0.76,14.0,1.0,0.0,0.0,1.0,5.0,7.0,1.9,Low,,50.0,4.3,12.0,9.75,,0.0,1.9,,False,,False,False,True,False,12.0
2740,2740,2740,11010C0,26.0,59.3,33.3,0.76,15.0,1.0,1.0,0.0,1.0,0.0,12.0,1.7,Low,,57.0,2.3,12.0,12.25,,1.0,1.2,,False,,False,False,True,False,12.0
2741,2741,2741,140000A,26.0,32.7,6.7,0.77,5.0,1.0,4.0,0.0,0.0,0.0,0.0,5.2,High,,22.0,10.7,0.0,0.0,,1.0,4.7,,True,High,True,False,False,False,0.0
2742,2742,2742,410109,26.0,33.8,7.8,0.78,6.0,0.0,4.0,1.0,0.0,1.0,0.0,4.3,High,,22.0,11.8,1.0,0.5,,0.0,4.3,,False,,True,False,False,False,1.0
2743,2743,2743,51117,26.0,36.2,10.2,0.78,8.0,0.0,0.0,5.0,1.0,1.0,1.0,3.3,High,,29.0,7.2,2.0,1.75,,0.0,3.3,,False,,True,False,False,False,2.0
2744,2744,2744,31191,26.0,53.1,27.1,0.78,14.0,0.0,0.0,3.0,1.0,1.0,9.0,1.9,Low,,50.0,3.1,10.0,9.75,,0.0,1.9,,False,,False,False,True,False,10.0
2745,2745,2745,205017,26.0,38.5,12.5,0.78,8.0,0.0,2.0,0.0,5.0,0.0,1.0,3.3,Medium,,29.0,9.5,1.0,2.25,,0.0,3.3,,False,,False,True,False,False,1.0
2746,2746,2746,500019,26.0,35.1,9.1,0.79,6.0,0.0,5.0,0.0,0.0,0.0,1.0,4.3,High,,22.0,13.1,1.0,1.0,,0.0,4.3,,False,,True,False,False,False,1.0
2747,2747,2747,16125,26.0,41.0,15.0,0.8,10.0,0.0,0.0,1.0,6.0,1.0,2.0,2.6,Medium,,36.0,5.0,3.0,4.0,,0.0,2.6,,False,,False,True,False,False,3.0
2748,2748,2748,204045,26.0,43.9,17.9,0.8,10.0,0.0,2.0,0.0,4.0,0.0,4.0,2.6,Medium,,36.0,7.9,4.0,5.0,,0.0,2.6,,False,,False,True,False,False,4.0
2749,2749,2749,7215,26.0,41.3,15.3,0.81,10.0,0.0,0.0,0.0,7.0,2.0,1.0,2.6,Medium,,36.0,5.3,3.0,3.75,,0.0,2.6,,False,,False,True,False,False,3.0
2750,2750,2750,1112226,27.0,38.2,11.2,0.41,9.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,Rollish,,36.0,2.2,4.0,3.5,,1.0,2.5,,False,,False,False,False,True,4.0
2751,2751,2751,132126,27.0,38.5,11.5,0.43,9.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,Rollish,,36.0,2.5,3.0,3.0,,1.0,2.5,,False,,False,False,False,True,3.0
2752,2752,2752,221226,27.0,38.6,11.6,0.43,9.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,Rollish,,36.0,2.6,4.0,3.25,,1.0,2.5,,False,,False,False,False,True,4.0
2753,2753,2753,212316,27.0,38.6,11.6,0.43,9.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,Rollish,,36.0,2.6,4.0,3.0,,1.0,2.5,,False,,False,False,False,True,4.0
2754,2754,2754,32334,27.0,44.0,17.0,0.45,11.0,0.0,0.0,3.0,2.0,3.0,3.0,2.5,Rollish,,43.0,1.0,6.0,5.0,,1.0,2.0,,False,,False,False,False,True,6.0
2755,2755,2755,122244,27.0,44.1,17.1,0.45,11.0,0.0,1.0,2.0,2.0,2.0,4.0,2.5,Rollish,,43.0,1.1,6.0,5.5,,1.0,2.0,,False,,False,False,False,True,6.0
2756,2756,2756,211344,27.0,44.5,17.5,0.45,11.0,0.0,2.0,1.0,1.0,3.0,4.0,2.5,Rollish,,43.0,1.5,7.0,5.75,,1.0,2.0,,False,,False,False,False,True,7.0
2757,2757,2757,23343,27.0,44.8,17.8,0.45,12.0,0.0,0.0,2.0,3.0,3.0,4.0,2.3,Rollish,,43.0,1.8,7.0,6.25,,0.0,2.3,,False,,False,False,False,True,7.0
2758,2758,2758,113334,27.0,43.8,16.8,0.46,11.0,0.0,1.0,1.0,3.0,3.0,3.0,2.5,Rollish,,43.0,0.8,6.0,5.25,,1.0,2.0,,False,,False,False,False,True,6.0
2759,2759,2759,121434,27.0,44.0,17.0,0.46,11.0,0.0,1.0,2.0,1.0,4.0,3.0,2.5,Rollish,,43.0,1.0,7.0,5.25,,1.0,2.0,,False,,False,False,False,True,7.0
2760,2760,2760,1012434,27.0,43.9,16.9,0.46,11.0,1.0,0.0,1.0,2.0,4.0,3.0,2.5,Rollish,,43.0,0.9,7.0,5.5,,1.0,2.0,,False,,False,False,False,True,7.0
2761,2761,2761,1021344,27.0,44.2,17.2,0.46,11.0,1.0,0.0,2.0,1.0,3.0,4.0,2.5,Rollish,,43.0,1.2,7.0,5.75,,1.0,2.0,,False,,False,False,False,True,7.0
2762,2762,2762,23424,27.0,44.0,17.0,0.47,11.0,0.0,0.0,2.0,3.0,4.0,2.0,2.5,Rollish,,43.0,1.0,6.0,4.75,,1.0,2.0,,False,,False,False,False,True,6.0
2763,2763,2763,33144,27.0,44.4,17.4,0.47,11.0,0.0,0.0,3.0,3.0,1.0,4.0,2.5,Rollish,,43.0,1.4,5.0,5.25,,1.0,2.0,,False,,False,False,False,True,5.0
2764,2764,2764,31524,27.0,44.4,17.4,0.47,11.0,0.0,0.0,3.0,1.0,5.0,2.0,2.5,Rollish,,43.0,1.4,7.0,4.75,,1.0,2.0,,False,,False,False,False,True,7.0
2765,2765,2765,202434,27.0,44.7,17.7,0.47,11.0,0.0,2.0,0.0,2.0,4.0,3.0,2.5,Rollish,,43.0,1.7,7.0,5.5,,1.0,2.0,,False,,False,False,False,True,7.0
2766,2766,2766,1013244,27.0,44.1,17.1,0.47,11.0,1.0,0.0,1.0,3.0,2.0,4.0,2.5,Rollish,,43.0,1.1,6.0,5.75,,1.0,2.0,,False,,False,False,False,True,6.0
2767,2767,2767,112443,27.0,45.0,18.0,0.47,12.0,0.0,1.0,1.0,2.0,4.0,4.0,2.3,Rollish,,43.0,2.0,8.0,6.5,,0.0,2.3,,False,,False,False,False,True,8.0
2768,2768,2768,123216,27.0,38.3,11.3,0.48,9.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,Rollish,,36.0,2.3,3.0,2.75,,1.0,2.5,,False,,False,False,False,True,3.0
2769,2769,2769,213126,27.0,38.9,11.9,0.48,9.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,Rollish,,36.0,2.9,3.0,3.25,,1.0,2.5,,False,,False,False,False,True,3.0
2770,2770,2770,1022316,27.0,38.4,11.4,0.48,9.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,Rollish,,36.0,2.4,4.0,3.0,,1.0,2.5,,False,,False,False,False,True,4.0
2771,2771,2771,1031226,27.0,38.6,11.6,0.48,9.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,Rollish,,36.0,2.6,4.0,3.25,,1.0,2.5,,False,,False,False,False,True,4.0
2772,2772,2772,1210236,27.0,39.5,12.5,0.48,9.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,Rollish,,36.0,3.5,5.0,4.0,,1.0,2.5,,False,,False,False,False,True,5.0
2773,2773,2773,2011326,27.0,39.9,12.9,0.48,9.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,Rollish,,36.0,3.9,5.0,3.75,,1.0,2.5,,False,,False,False,False,True,5.0
2774,2774,2774,122325,27.0,39.5,12.5,0.48,10.0,0.0,1.0,2.0,2.0,3.0,2.0,2.7,Rollish,,36.0,3.5,5.0,4.0,,0.0,2.7,,False,,False,False,False,True,5.0
2775,2775,2775,24234,27.0,44.2,17.2,0.48,11.0,0.0,0.0,2.0,4.0,2.0,3.0,2.5,Rollish,,43.0,1.2,5.0,5.0,,1.0,2.0,,False,,False,False,False,True,5.0
2776,2776,2776,1102344,27.0,44.5,17.5,0.48,11.0,1.0,1.0,0.0,2.0,3.0,4.0,2.5,Rollish,,43.0,1.5,7.0,6.0,,1.0,2.0,,False,,False,False,False,True,7.0
2777,2777,2777,131316,27.0,38.6,11.6,0.49,9.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,Low,,36.0,2.6,4.0,2.75,,1.0,2.5,,False,,False,False,True,False,4.0
2778,2778,2778,1111416,27.0,38.8,11.8,0.49,9.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,Low,,36.0,2.8,5.0,3.25,,1.0,2.5,,False,,False,False,True,False,5.0
